roc_auc	pr_auc	brier	accuracy	f1	calibration_intercept	calibration_slope	fold	roc_auc_calibrated	pr_auc_calibrated	brier_calibrated	accuracy_calibrated	f1_calibrated	calibration_intercept_calibrated	calibration_slope_calibrated
0.8376055283224402	0.7649309853378926	0.1608840086459458	0.774390243902439	0.7146529562982005	0.5129839026076943	0.24742553490155875	1	0.8376055283224402	0.7649309853378926	0.16047443446934348	0.7764227642276422	0.717948717948718	0.5100011812314378	0.24207086986222856
0.7635144335511983	0.689445214674549	0.1925927640673188	0.709349593495935	0.6166219839142091	0.4986949085284338	0.18693430985672593	2	0.7635144335511983	0.689445214674549	0.19299883962959555	0.709349593495935	0.6226912928759895	0.49399568005715006	0.17730779433492966
0.8020491242474	0.7244858517485889	0.17799870477353597	0.7413441955193483	0.681704260651629	0.49578083936992395	0.20300559771488075	3	0.8020491242474	0.7244858517485889	0.17804997998654432	0.7433808553971487	0.6834170854271356	0.4984829096235158	0.21187551059903822
0.7875760060121609	0.7093993233194879	0.18128390740445421	0.7515274949083504	0.6822916666666666	0.50349155325822	0.2074612902987418	4	0.7875760060121609	0.7093993233194879	0.18127364275292046	0.7515274949083504	0.6839378238341969	0.4953925394602325	0.19235284824629342
0.7962868074058892	0.7481188213027093	0.18001151900019755	0.7413441955193483	0.6539509536784741	0.5253699851161323	0.214223039555692	5	0.7962868074058892	0.7481188213027093	0.17998362116379393	0.7433808553971487	0.657608695652174	0.522332999699607	0.20506340020657443
